artist,couplet,song,url
Drake,A mitchkeit as they say he's a legal bender<br>
And ATF is present every legal memeber<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"The coalition, we so efficient<br>
You have to be invited or there's no admission<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,We know tradition<br>
We spend money so don't try to compete if you're in no position<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"I wish you would listen,<br>
I take you back to this trial<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,Where I am about to be home again like New Edition<br>
My foot is just solely meant for this shoe it fits in<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,Used to record in a basement that Rennie Grew was piffin'<br>
When pops turned over keys like a new ignition<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"If Hov is Jordan, I guess I'm cool with Pippen<br>
'til I mention that I wanna play a new position<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"No team playin', no screen settin'<br>
Because I wanna win games, coach I'm through assistin'<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"The take over, the break's over, nigga<br>
And I'm a keep killin' em until the day that Drake's over<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"The wait's over, the tape's coming<br>
They bullshittin' but I am equipped with great plumbing<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,The human mentality's so eager to hate something<br>
I try to play it off like it ain't jumpin'<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,And this the predicament that you found Drake in<br>
The condo that I just purchased sound vacant<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,'cause I have just been sittin' in this cell<br>
Thinkin' what I coulda done to make my first video ground breaking<,goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"And whenever I'm flowing on the mic,<br>
Aside from talkin' 'bout the d I'm throwin' in ya' wife<",goinginforlife,http://www.azlyrics.com/lyrics/drake/goinginforlife.html
Drake,"I treat this one session as if it was my last<br>
And I pretend tomorrow is the day I'm going in for life, like that...Ok there comes a time when you gotta be like<",wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,You know I've come this far on my own<br>
Done a lot for myself<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,Where to now Ya know<br>
But I just tell myself this one thing,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,<br>
It was worth it it was all worth it<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,And by this time I understand that I ain't perfect<br>
There ain't a pair of Louis shoes I ain't purchased<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,And I was on some shit but they served they purpose<br>
And I got verses I got verses<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,My 16's should be arriving in hearses<br>
They get bodied You see how I murk this<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,I switch flows much as my girl switch purses<br>
Yeah heartbreak Drake I'll put it on your wife<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,If I put it in a verse then I put it on my life<br>
Liquor that's over ice and denim that's over priced<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,And tryna make all my goals for the future come over night<br>
Got got got got damn how time soars<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,I'm tryna get that house in Toronto with pine floors<br>
Come over watch a season of Flight of the Concords<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,And I try to put some lotion all over your contours<br>
But uh tell me you surfin let me know you on board<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,You can't seal up the bottle once all of the dimes poured<br>
Yes I swear to God girl I put it on Lord<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,I'm tryna show you life through the tint on these Tom Ford's<br>
Ethiopian girl Ethiopian girl with yo long curly hair and yo big ass bootay<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,Reading all them pro black pro female books<br>
Just let em let em know that you ain't no groupie<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,You need a prescription a vision correction<br>
I'm young and successful I'm living perfection<,wheretonow,http://www.azlyrics.com/lyrics/drake/wheretonow.html
Drake,"And man if 09 is when I'm a see mine<br>
Being cool ain't enough homie I'm a freeze time like thatTake what you want, take what you wa-ah-aha-ant ",share,http://www.azlyrics.com/lyrics/drake/share.html
Drake,"Take what you want, take what you want<br>But, you gotta share it with the world ",share,http://www.azlyrics.com/lyrics/drake/share.html
Drake,Lately I've been murdering and avoiding conviction<br>This shit is like an addiction conflicting with what I do,share,http://www.azlyrics.com/lyrics/drake/share.html
Drake,Shout out to K Davis and my connect up at Avis<br>'Cause every weekend I'm rollin' out stuntin' in somethin' new,share,http://www.azlyrics.com/lyrics/drake/share.html
Drake,Fortunately I am at an elevated level<br>I'm celebrated at home and I am high above it all,share,http://www.azlyrics.com/lyrics/drake/share.html
Drake,But apologies to my fans that be super conscious<br>Just wait 'til I get my money right and I am going to ball,share,http://www.azlyrics.com/lyrics/drake/share.html
Drake,"Ball ball<br>Check, look<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,And I ain't tryna get to know nobody but you<br>
Do me a favor tell me what's happenin'<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,I am drinkin' XO D is sippin' some Appleton<br>
Usually the things I desire I always apprehend<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Back again return of the mack again<br>
'Deceiving' was cool I'll never record the track again<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Even though my ex is fuckin' one of my rapper friends<br>
I don't wanna seem like I am always attacking them verbally<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"You can stop frontin' I know you heard of me<br>
Babygirl ya, ya, ya heard of me<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Little me<br>
Pay attention I guarantee you it'll be<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"One of the best, decisions you've made<br>
I'm sonnin'/sunnin' them all I live in the shade<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Previously mischievous behaviour was the leader of me<br>
You could say I was fresh to some conceited degree<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Steppin' out the house tryna figure out where cameras from Cheaters would be<br>
But now I need a culprit<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"I am talkin Long Sands Beach, condo adult shit<br>
I am talkin' all day shoppin' sprees in the mall with<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Friends that I ball with<br>
Hear me Trey's girl go and get you some Fall shit<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Sweetie I am a track's demise<br>
I will kill this song 'til it actually dies<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,With a military jacket and some packed supplies<br>
I won't say I'm the best 'til the stats arrive<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,And all these a-list parties you fraternize<br>
Where you can't wear hats inside it's only slacks and ties<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Bu you don't never act surprised<br>
You just hold it down for your boy 'til the plaques arrive<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"And girl, I used to blow a couple thousand at the shake joint<br>
Now it cost a couple thousand for a Drake joint<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"I gave up a lot to make a progress<br>
I give it to you, and you take it the best",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,When I give ya what I give ya<br>
(You gon' like that)<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,When I give ya what I give ya<br>
(You throw it right back)<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,It ain't a women in the world that can doubt that (oh)<br>
I need a women not a girl 'cause I'm bout that (oh no no)<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,And when I give ya what I give ya<br>
(You gon' like that)<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,When I give ya what I give ya<br>
(You throw it right back)<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,It ain't a women in the world that can doubt that (oh)<br>
I need a women not a girl 'cause I'm bout that (oh no no)<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"And when I give ya what I give ya<br>(It's The Prince, look here)<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"Yup it's me again, Songz with a 'z' again<br>
Canadian visitor, lady exhibitor<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"Play me I'll visit ya<br>
Lay you in critical, condition<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,So don't get it twisted nigga<br>
But back to the pimpin' nigga<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,"Intercontinental you can catch me laid up<br>
Somethin' with a fly face, slim waist, big butt<",giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,That's why I love what I does<br>
Shot a couple videos now we got the city froze<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Somethin' like my wrist be<br>
Niggas know how this shit be<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Step into the club security never frisk me<br>
Buy so much liquor they give us a couple sips free<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,I be on Henessy<br>
Straight no cubes<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Take me where the women be<br>
I won't lose<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Drake take Patrãn to the face 'til he wasted<br>
I'm blowin 'til I'm gon' outta space in the Matrix<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Call me Mr. Anderson huh <br>
I'm ramblin'<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,But at the same time I'm spittin' a flame rhyme<br>
Baby what's your name? they call me the game mind<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Most valuable player baby listen it's game time<br>
We could take a couple shots break down ya d's<,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Take it to the hole post up on me<br>
Let me fill the arena <,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,I'll be (Gilbert Arenas)<br>
Somethin' like a (wizard) when I give ya what I give ya,giveya,http://www.azlyrics.com/lyrics/drake/giveya.html
Drake,Don't you have a man? (Don't you got a man?)<br>Why are you trying to be my girl?,dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,I can't believe it<br>Don't you have a man? (Don't you GOT a man?),dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"It's alllll-right with me, my girl<br>We can do anything",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,Why you over there lookin at me?<br>Why your man stand-in right beside ya?,dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"The temporary happiness he might provide ya<br>but you know and I know, that nobody gon do ya like me",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Tryna say you like a goalie in line of sight<br>I know that I feel a bit slowly, I'm kinda like,",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"""I'on't really wanna hit this girl""<br>and so she want this chef stick like Napoleon Dynamite",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Well, I'ma give it to you, honeybunches<br>You feel it all under ya ribs like some tummy crunches",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"All my other girls all up on that subtle shit<br>They don't wanna cut it, they wanna wrap it and cuddle with",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Consequences keep weighin me down<br>So whenever she thinks I'm serious, I'm playin around",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"It gets deeper and cold-ER, the funny thing is<br>I'm writin this in my head and she asleep on my shoulder like...",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Look...we had a lil' thing, a wintertime fling<br>You some (Getback) for your man mistreat thing",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"But that was then, you know some hush-hush<br>I ain't never really see a future in us",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Plus your man still there, let's be fair<br>You'll do the same things to me",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"My feelings never did go past, some late night smash<br>I'on't wanna take the place of he!",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,Late night's 85 South on my way to the crib<br>and somebody got a song for me,dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"I already know what you about, cause I been the other man<br>and you NOT gonna trap me witcha silly lil plan",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"It's my bad, shoulda chose a wo-man<br>but I'm in the mix with this lil' girl playin",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"I'm sayin, you need to do what you do<br>I'm NOT tryna take it any further with you, C'MON",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,Uh...uh...I met her at the bar sippin on Patron<br>And now it's been three years off and on,dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Cause the same page, we are rarely off and on<br>Cause when I'm in, she out, and when she in, I'm gone (c'mon)",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,We lost contact like ? shalom<br>But regained it while she was buildin her house a home,dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"wit this new cat, sayin that he doin her right<br>It just proves that, she don't know what to do wit her life",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"Cause if so, she wouldn't have to change her strategy<br>And wouldn't need me to recharge her batteries",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"One minute she mad at me, next minute it's all good<br>and I'm in her body like Grey's Anatomy",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,I don't understand why God sent me to you<br>And I cain't try to justify that foul shit we do (uh),dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"All I know is that each time I'm stickin you<br>I think to myself, ""Damn, if only her nigga knew"", what?",dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,Don't you have a man? (Don't you got a man?)<br>Why are you trying to be my girl?,dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,I can't believe it<br>Don't you have a man? (Don't you GOT a man?),dontyouhaveaman,http://www.azlyrics.com/lyrics/drake/dontyouhaveaman.html
Drake,"It's alllll-right with me, my girl<br>We can do anything, ba-bayyyy...Aww man<",bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Ho! Yes!<br>
Hahaha<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Yea... Can ya'll hear me out there<br>
It's a lovely night tonight ain't it<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,"Yea I know<br>
I know what they thinkin they, they hear the beat they aleady scared<",bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,You know how I get down<br>
But look I'm just gon keep it real,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,<br>
I'd like to know if there is a chemical<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Imbalance in your makeup<br>
Yea<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,(Gotta be something wrong with you baby)<br>
Sometimes I wonder... wonder if you plan<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Half of this shit before I wake up<br>
(Ohh Yeah)<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Callin my ex-girl or e-mailin my mama (Damn)<br>
You're the only one<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,That's causin me this drama<br>
And then expect favors (Yea)<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,When you come in town<br>
And I know if I see you garaunteed it's goin down<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Cause<br><,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,To stay this girll (Ho!)<br>
You couldn't pay me<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,I respect a woman<br>
But this bitch is crazy (Hahaha)<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,This bitch is crazy (Yea)<br>
This bitch is crazy<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,I respect a woman (I do)<br>
But this bitch is crazy,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,<br>
She don't even know<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,That's the craziest part rite?<br>
She just oblivious to the whole shit like<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,And you know like I was sayin sometimes<br>
I gotta get my R&amp;B on you know<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,I wanna wear the wife beaters<br>
With the slit at the top so<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,I can tear it easy and all that<br>
I wanna sing in the rain girl<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,You know what I'm talkin bout<br>
Yea<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,I need a R&amp;B name too like uh... like uh... like<br>
I don't know I'll think of it<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Hey!<br>
Hahaha<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,You crazy man for real<br>
Ho!<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,Oh well nigga fuck that hoe!<br>
Goddamn<,bitchiscrazy,http://www.azlyrics.com/lyrics/drake/bitchiscrazy.html
Drake,"I said it without sayin it manI gotta make it out, or move quickly<br>Can't allow the past to restrict me",thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,Bet this time around they won't skip me<br>I am the last hope,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,Don't hesitate not even for a second<br>The hustle has become an obsession,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,I'm on the front lines with my weapon<br>I am the last hope,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,Can you i-magine the last breath of Christ?<br>The last breath of Christopher Wallace on that faithful night,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,The last step that Martin Luther took as a man<br>I got the power of my world in my hand,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,The microphone brings life and death in the blink of an eye<br>I was born to provoke those born to die,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,I was conceived to beat all odds like Las Vegas<br>T-dot motherfucker watch the world rape us,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,Greatest strugglers hustle to succeed<br>Cross border smugglers tussle to burn weed,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,It means that pressure of success in the south<br>Niggas watchin' what I say magnifying my mouth,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,I never take back talk I apply the force<br>Hand blistering from many years of holdin' the torch,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,When the skin rebuilds it grows tougher than leather<br>So we can keep on holdin' it forever,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,My names Kardinall<br>Jealousy's suttin I haven't felt for years,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,There's nobody around for me to be jealous of<br>I bet you do a show in my city and no one cheers,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,Even if you make the music that ladies and fellas love and dove<br>I'm incredible fuckin' unforgettable,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,And when it comes to records <br>I will eat it if it's edible,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,"They say the futures always foreseen<br>That's why I'm steady getting more money, more cream",thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,My flow is stuck in the moment that comes before dreams<br>I stay avoiding unlucky like 14,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,And people get behind 'im and they fight for 'im <br>'Cause he wont let no other niggas write for 'im,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,And even when it's quite warm<br>The attitude coursing through the veins of my city is a ice storm,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,The name Drake and I don't take it for granted<br>I just take it you offended 'cause I'm taking advantage mayne,thelasthope,http://www.azlyrics.com/lyrics/drake/thelasthope.html
Drake,I've got it made thats what I'm talking about<br>Goin down to the fashion store and get myself fitted out,musthatemoney,http://www.azlyrics.com/lyrics/drake/musthatemoney.html
Drake,Goin down to the dealers buy myself a brand new car<br>So me and my lady can riiiide,musthatemoney,http://www.azlyrics.com/lyrics/drake/musthatemoney.html
Drake,Check<br>I wish y'all coulda seen me back in high school,musthatemoney,http://www.azlyrics.com/lyrics/drake/musthatemoney.html
Drake,Backpack grey range black Ac'<br>Coulda had the stack out just to get a stack back,musthatemoney,http://www.azlyrics.com/lyrics/drake/musthatemoney.html
Drake,Double that school dance<br>Fresh jakes new pants,musthatemoney,http://www.azlyrics.com/lyrics/drake/musthatemoney.html
Drake,Back but fuck bitches get money was the new chat<br>It started out a boy like Hugh Grant,musthatemoney,http://www.azlyrics.com/lyrics/drake/musthatemoney.html
Drake,"Now I'm a young man doin things you can'tI swear to Lord, same dudes use to laugh at me<br>
See me in the CL6 with half a bead<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"They know that money begets money so naturally,<br>
Me, I have to blow a couple stacks, hassle free<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,I'm like fuck ya'll haters on behalf of me<br>
Cause I could flood the city with a staff of three<,asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"I'm talkin me and two partners in that caprice<br>
With no copies made, I got the master keys<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"And fast cars, fast women, fast cash, and c.r.e.a.m<br>
Commode you rappers like plasticine<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"I have the dream, but dawg, me and success are two things you don't wanna find yo ass between<br>
Back against the wall like plasma screens<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,The inside of my wallet is pastured green<br>
And you are now hangin with the asthma team<,asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"Sweetie catch your breath while I smash the scene<br>
I should leave earth, nothin left to do here<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"Everyday is Christmas and every night is New Years<br>
Say whatever, I never been concerned about who hears<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"Call my town Sparta and I'm comin with two spears<br>
I'm tellin you dawg, always got the spring collection in fall<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"I run my bill up makin executive calls<br>
And with me, women be bulidin these skeptical walls<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"But once you've slept with one dime, man you've slept with 'em all<br>
Family, money, and music is all I ever knew<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"My necklace suffer from depression, it's forever blue<br>
Cheer up baby you don't see all this revenue?<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"I started the game at level two<br>
I'm sayin, stop actin like teen girls are my only market<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"I parallel to fly and spurk, Tony Barket<br>
And it's cool if you spill something, it's only carpet<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"That's why I get my interior color only dark shit<br>
Toronto's where you livin today, then you ain't makin records that people are driven to play<",asthmateam,http://www.azlyrics.com/lyrics/drake/asthmateam.html
Drake,"I would advise you to really make a move sooner than later<br>
Cause these are only the joints that I'm givin away, you feel me?I do this for ya'll man",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"Malice, Nickelus F, it's the REMIX!<br>Lights slow motion, steppin' out the Phantom",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"All eyes on me, peekin' and glancin'<br>Leanin' on the wall, with b-boys dancin'",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"Ears, neck, and wrists lookin' like the king's ransom<br>One chick, each arm, makin' it a tandem",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"Flat here costing' like fifty grand standard<br>Bottles poppin', cars wit' options",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"We livin' like kings, homie, you just watchin'<br>And I'm a show for ya, marble flo' for ya",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"And that thing in the driveway, came with the spoiler<br>I ain't bluffin', cop jewels off the Russian",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"Diamonds in the Jesus, look like he's blushin'<br>Miami breezes, we cross seasons",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"Escaped indictments, thank you Jesus<br>Y'all haters ain't even got a clue",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"While we get this paper, and that's how we do<br>R-E U-P G-A-N-G",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"R-E U-P G-A-N-G<br>Stance on lean, leg up on the wall",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"My people they chill, why you haters wanna ball<br>I'm satisfied with a little, why you haters want it all",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"You waiting for the Spring, and I'm gettin it in the fall<br>But uh, do what you do what you, I do what I do",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
Drake,"Do's what you do, I do what I do<br>Stance on lean, leg up on the wall",dowhatudoremix,http://www.azlyrics.com/lyrics/drake/dowhatudoremix.html
